,hotel_name,rating,room_description,price,location_descirption,hotel_link,long_description
509,Roman Nights,8.5,"Small Double Room
1 double bed
Only 2 rooms left at this price on our site",€ 975,"Central Station, RomeShow on map1.1 km from centreMetro access",https://www.booking.com/hotel/it/roman-nights.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=509&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659994&all_sr_blocks=484902203_158796510_2_0_0&highlighted_blocks=484902203_158796510_2_0_0&matching_block_id=484902203_158796510_2_0_0&sr_pri_blocks=484902203_158796510_2_0_0__97500&from=searchresults#hotelTmpl,"Providing city views and free WiFi, Roman Nights provides accommodation in a prime location in the centre of Rome, within a short distance of Repubblica - Teatro dell'Opera Metro Station, Santa Maria Maggiore and Cavour Metro Station. The property has inner courtyard and quiet street views, and is 800 metres from Quirinal Hill. The guest house features family rooms.

The guest house will provide guests with air-conditioned units with a desk, a kettle, a fridge, a minibar, a safety deposit box, a flat-screen TV and a private bathroom with a shower. At the guest house, all units are allergy-free and soundproof. The units include a wardrobe.

A minimarket is available at the guest house.

Popular points of interest near the guest house include Barberini Metro Station, Rome Termini Metro Station and Rome Termini Train Station. The nearest airport is Rome Ciampino Airport, 14 km from Roman Nights."
510,Le Casette,7.8,"Studio
Entire studio • 1 bathroom • 1 kitchen • 33m²
2 beds (1 sofa bed, 1 large double)
Free cancellation
No prepayment needed – pay at the property
Only 1 left at this price on our site","€ 1,237","San Giovanni, RomeShow on map2.7 km from centreMetro access",https://www.booking.com/hotel/it/le-casette-roma.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=510&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659994&all_sr_blocks=662611806_369369117_2_0_0&highlighted_blocks=662611806_369369117_2_0_0&matching_block_id=662611806_369369117_2_0_0&sr_pri_blocks=662611806_369369117_2_0_0__123700&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Le Casette! To save at this property, all you have to do issign in.Situated within less than 1 km of Porta Maggiore and a 3-minute walk of San Giovanni Metro Station in Rome, Le Casette offers accommodation with seating area. Free WiFi is offered throughout the property and private parking is available on site. The accommodation features airport transfers, while a bicycle rental service is also available.

Accommodation is fitted with air conditioning, a fully equipped kitchen with a dining area, a TV and a private bathroom with shower and a hair dryer. All units have a wardrobe.

Popular points of interest near the apartment include Vittorio Emanuele Metro Station, Ponte Lungo Metro Station and Coliseum. The nearest airport is Rome Ciampino Airport, 12 km from Le Casette."
511,MARCANTONIO HOME ROME - Vatican -,9.2,"Deluxe Double Room with Balcony
1 extra-large double bed
Only 3 rooms left at this price on our site",€ 911,"Trionfale, RomeShow on map3.4 km from centreMetro access",https://www.booking.com/hotel/it/casa-vm-vatican-museums-metro-cipro.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=511&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659994&all_sr_blocks=145336903_87287937_2_0_0&highlighted_blocks=145336903_87287937_2_0_0&matching_block_id=145336903_87287937_2_0_0&sr_pri_blocks=145336903_87287937_2_0_0__91080&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"A recently renovated property, MARCANTONIO HOME ROME - Vatican - is located in Rome near Vatican Museums, Ottaviano Metro Station and St Peter's Square. It is situated 2.1 km from Lepanto Metro Station and provides luggage storage space. Free WiFi, a lift and a shared kitchen are provided.

The bed and breakfast will provide guests with air-conditioned units offering a desk, a coffee machine, an oven, a microwave, a safety deposit box, a flat-screen TV and a private bathroom with a walk-in shower. Some units include a seating area and/or a balcony with an outdoor dining area. At the bed and breakfast, each unit is equipped with bed linen and towels.

Castel Sant'Angelo is 2.3 km from the bed and breakfast, while The Vatican is 1.9 km away. The nearest airport is Fiumicino Airport, 27 km from MARCANTONIO HOME ROME - Vatican -."
512,William home,,"One-Bedroom Apartment
2 beds (1 double, 1 sofa bed)",€ 528,"Appio Latino, RomeShow on map5 km from centreMetro access",https://www.booking.com/hotel/it/william-home.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=512&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659994&all_sr_blocks=1134315201_386077995_2_0_0&highlighted_blocks=1134315201_386077995_2_0_0&matching_block_id=1134315201_386077995_2_0_0&sr_pri_blocks=1134315201_386077995_2_0_0__52800&from=searchresults#hotelTmpl,"Set in Rome, 2.6 km from San Giovanni Metro Station and 3.2 km from Porta Maggiore, William home offers air conditioning. The property has garden views and is 3.9 km from Vittorio Emanuele Metro Station and 4.6 km from Santa Maria Maggiore. Free WiFi is available throughout the property and Ponte Lungo Metro Station is 1.5 km away.

Located on the ground floor, this apartment is fitted with 1 bedroom, a well-equipped kitchen with a fridge and kitchenware, a living room, and a flat-screen TV. The accommodation is non-smoking.

Coliseum is 4.9 km from the apartment, while Sapienza University of Rome is 5 km from the property. The nearest airport is Rome Ciampino Airport, 9 km from William home."
513,Hotel Martino Ai Monti,8.3,"Double Room
Beds: 1 double or 2 singles
Free cancellation
Only 2 rooms left at this price on our site","€ 1,393","Rione Monti, RomeShow on map1.4 km from centreMetro access",https://www.booking.com/hotel/it/martino-ai-monti.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=513&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659994&all_sr_blocks=33575501_368818310_0_0_0&highlighted_blocks=33575501_368818310_0_0_0&matching_block_id=33575501_368818310_0_0_0&sr_pri_blocks=33575501_368818310_0_0_0__139307&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Hotel Martino Ai Monti! To save at this property, all you have to do issign in.Just 200 metres from Santa Maria Maggiore Basilica in central Rome, Hotel Martino Ai Monti offers modern rooms with free WiFi and parquet floors. The Coliseum is a 10-minute walk away.

With great transport connections, the Martino is 450 metres from Cavour Metro Station. Termini Station is an 8-minute walk away for trains and buses to Ciampino and Fiumicino Airports.

Rooms have simple contemporary furnishings and a flat-screen TV. Each includes air conditioning, a minibar, an electric kettle, and private bathroom complete with hairdryer.

The surrounding Rione Monti district is famous for its restaurants, pizzerias and cafés."
514,Cressy,7.1,"Budget Twin Room
2 single beds
Free cancellation
Only 1 room left at this price on our site",€ 687,"Central Station, RomeShow on map1.7 km from centreMetro access",https://www.booking.com/hotel/it/cressy.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=514&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659994&all_sr_blocks=1498211_374427444_2_0_0&highlighted_blocks=1498211_374427444_2_0_0&matching_block_id=1498211_374427444_2_0_0&sr_pri_blocks=1498211_374427444_2_0_0__68712&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Hotel Cressy is situated within the walls of the historic centre of Rome, about 100 metres from Roma Termini Railway Station, the city hub of all kinds of public transportation.

Choosing guest house Cressy you will have easy access to all major tourist attractions like the Colosseum, Trevi Fountain, the Pantheon and Piazza Navona. These and many other landmarks will be easily available while enjoying a budget accommodation.
     
The establishment is located on the 5th floor of a Liberty building, fitted with a lift reaching the comfortable guest rooms. Cressy is family-run and the proprietor, signora Giovanna, will welcome you with traditional Italian hospitality, where guests are made to feel at home."
515,Hotel Oceania,8.7,"Double or Twin Room
Beds: 1 double or 2 singles
Free cancellation
Only 6 rooms left at this price on our site","€ 1,477","Central Station, RomeShow on map1.2 km from centreMetro access",https://www.booking.com/hotel/it/oceania.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=515&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659994&all_sr_blocks=47901402_367856224_2_2_0&highlighted_blocks=47901402_367856224_2_2_0&matching_block_id=47901402_367856224_2_2_0&sr_pri_blocks=47901402_367856224_2_2_0__147660&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Hotel Oceania! To save at this property, all you have to do issign in.Hotel Oceania is in central Rome, just 900 metres from both the Trevi Fountain and the Spanish Steps. Housed in a 19th-century building, it has a furnished terrace, 24-hour bar, and free Wi-Fi in public areas.

Air conditioned and allergy free, rooms at the Oceania Hotel boast a flat-screen TV, safe and fridge. Each comes with elegant furnishings. Guests enjoy a sweet and savoury buffet breakfast every morning.

Only 400 metres from the hotel, Barberini Metro Station offers direct links to the Vatican Museums. Roma Termini Train and Metro Station is a 10-minute walk away."
516,Hotelier 51,7.9,"Deluxe Room
1 large double bed
Free cancellation
No prepayment needed – pay at the property
Only 3 rooms left at this price on our site","€ 1,364","Vaticano Prati, RomeShow on map1.7 km from centreMetro access",https://www.booking.com/hotel/it/hotelier-51.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=516&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659994&all_sr_blocks=668406301_327279984_2_2_0&highlighted_blocks=668406301_327279984_2_2_0&matching_block_id=668406301_327279984_2_2_0&sr_pri_blocks=668406301_327279984_2_2_0__136400&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Hotelier 51! To save at this property, all you have to do issign in.Hotelier 51 is located in the centre of Rome, close to Castel Sant'Angelo, Lepanto Metro Station and Piazza Navona. There is a private entrance at the guest house for the convenience of those who stay. Providing free WiFi throughout the property, the guest house is soundproof and features a hot tub.

The guest house will provide guests with air-conditioned units with a desk, a kettle, a fridge, a minibar, a safety deposit box, a flat-screen TV and a private bathroom with a bidet. Some units include a terrace and/or a balcony with inner courtyard or quiet street views. At the guest house, every unit has bed linen and towels.

Popular points of interest near the guest house include Piazza del Popolo, Ottaviano Metro Station and Pantheon. The nearest airport is Rome Ciampino, 17 km from Hotelier 51, and the property offers a paid airport shuttle service."
517,Guest House Querini,8.7,"Double Room with Private Bathroom
1 large double bed
Free cancellation
Only 1 room left at this price on our site","€ 1,353","Central Station, RomeShow on map1.2 km from centreMetro access",https://www.booking.com/hotel/it/guest-house-querini.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=517&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659994&all_sr_blocks=587579101_362039593_2_2_0&highlighted_blocks=587579101_362039593_2_2_0&matching_block_id=587579101_362039593_2_2_0&sr_pri_blocks=587579101_362039593_2_2_0__135300&from=searchresults#hotelTmpl,"Situated less than 1 km from Santa Maria Maggiore, Guest House Querini offers air-conditioned accommodation with a balcony. There is a private entrance at the bed and breakfast for the convenience of those who stay. The property is 300 metres from Repubblica - Teatro dell'Opera Metro Station, and within 1.2 km of the city centre.

All units in the bed and breakfast are equipped with a coffee machine. With a private bathroom fitted with a walk-in shower and a hair dryer, units at the bed and breakfast also boast free WiFi. At the bed and breakfast, each unit includes bed linen and towels.

Popular points of interest near the bed and breakfast include Piazza Barberini, Quirinal Hill and Barberini Metro Station. The nearest airport is Rome Ciampino Airport, 14 km from Guest House Querini."
518,Interno 6 San Pietro,8.6,"Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 70m²
3 beds (1 sofa bed, 2 large doubles)
Free cancellation
Only 1 left at this price on our site","€ 1,405","Vaticano Prati, RomeShow on map2.4 km from centre",https://www.booking.com/hotel/it/avanti-c-39-e-posto.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-126693&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=518&sr_order=popularity&srpvid=227b0161bc5a017f&srepoch=1706659994&all_sr_blocks=179958601_212461116_2_0_0&highlighted_blocks=179958601_212461116_2_0_0&matching_block_id=179958601_212461116_2_0_0&sr_pri_blocks=179958601_212461116_2_0_0__140450&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Interno 6 San Pietro! To save at this property, all you have to do issign in.Interno 6 San Pietro offers pet-friendly accommodation in Rome, 500 metres from St. Peter's Basilica. The property features views of the city and is 600 metres from The Vatican. Free WiFi is provided throughout the property.

The kitchen has an oven, a microwave and a fridge, as well as a coffee machine. A flat-screen TV and DVD player is featured.

St Peter's Square is 600 metres from Interno 6 San Pietro, while Vatican Museums is 1 km away. The nearest airport is Rome Ciampino Airport, 16 km from the property."
